id,name,latitude,longitude,website
1181446458,Ponta das Canas,-23.7279525,-45.3414427,
1181446486,Quatipuru,-0.7116667,-46.96,
1181446572,Banco Coroa Grande,-1.0283333,-48.595,
1181446697,Farol da Ilha Rasa,-23.0639243,-43.1458981,
1181446758,No 6,-31.7218538,-52.001629,
1181446848,No 102,-30.3448426,-51.0649373,
1181447118,,-2.8474636,-41.646496,
1181447218,,-12.9548528,-38.5115466,
1181447436,,-25.5020494,-48.4849556,
1181447568,Ilha Cotijuba,-1.2666667,-48.5633333,
1181447731,Farol de Mundau,-3.1764219,-39.3619596,
1181447792,Diamante No 6,-31.9546716,-52.0793826,
1181448115,,-27.5729602,-48.4226166,
1181448270,Ponta da Tabatinga,-6.045,-35.1116667,
1181448349,,-24.0087826,-46.3246987,
1181448449,Machadinho,-1.3762095,-48.6433731,
1181448564,Ponta do Valado,-20.4993427,-29.3216695,
1181448690,Pedra do Sal,-2.8038383,-41.7293394,
1181449025,Ponta do Catalão,-28.2093222,-48.6631054,
1181449416,,-23.7704099,-45.3759919,
1181449587,Ponta de Pirabura,-23.9426565,-45.2270659,
1181449767,Camapijo,-1.3635786,-48.6470694,
1181450140,Farol de Ilhéus,-14.8058804,-39.0258218,
1181450373,Gambeta No 9,-31.732082,-52.1355912,
1181450490,São Cristovão,-11.1302037,-37.1450283,
1181450597,Ilha de Coral,-27.9330225,-48.5426297,
1181450697,,-22.88456,-43.1338304,
1181450779,Morro do Pico,-3.8450354,-32.421383,
1181450898,Ponta das Cabeçudas,-26.926195,-48.6227492,
1181451113,Simao Grande,-0.2572198,-48.4015267,
1181451222,,-20.5086259,-29.3154847,
1181451499,,-17.1,-39.1666667,
1181451762,Estreito,-31.88,-51.7716667,
1181451967,Ponta do Tubarao,-5.0662695,-36.4953157,
1181452241,,-23.993948,-46.2912189,
1181452357,Joanes,-0.8812038,-48.5077417,
1181452434,,-22.9643824,-43.8882893,
1181452494,Aracati,-4.4087744,-37.7698195,
1181452574,Ponta do Mutá,-13.8795649,-38.9458936,
1181452663,Barra do Pote,-13.0192626,-38.6443204,
1181452950,No 15,-26.9020008,-48.6534822,
1181453290,,-23.0233596,-44.1160823,
1181453368,Cabo Orange,4.4296338,-51.5559008,
1181453643,,-32.1872376,-52.0746728,
1181453837,,-9.6564552,-35.7257,
1181454041,,-3.6989066,-38.4822658,
1181454126,,-22.9551767,-43.857626,
1181454215,Colares,-0.9180189,-48.2921656,
1181454313,Barra do Tombo,-17.7666004,-39.204743,
1181454393,,-16.0286572,-38.9219871,
1181454458,Farolete Barba Negra,-30.5336764,-51.1412959,
1181454554,Novo Farol do Cabeço do São Francisco,-10.4902232,-36.3864699,
1181454747,,-23.0274171,-44.3129407,
1181455106,Guaxindiba,-21.465,-41.0433333,
1181455354,,-30.0945362,-51.2562635,
1181455453,Farol Norte,-8.0444243,-34.8503194,
1181455595,,-26.2647151,-48.6769681,
1181455722,,-22.9985981,-43.9369282,
1181455856,Ilha das Araras,-1.8108632,-50.1488672,
1181456167,Taia,0.6537656,-50.2926848,
1181456266,Ponta Alambique,-12.8396174,-38.7937885,
1181456363,,-22.9343148,-43.1463773,
1181456452,Arambare,-30.9355843,-51.4598771,
1181456551,Pitimbu,-7.465,-34.7933333,
1181456927,Ilha do Apeu,-0.9102729,-46.1861887,
1181457078,Farol de Pau-a-Pino,-23.0986522,-44.1192377,
1181457322,Saubara,-12.74,-38.7183333,
1181457530,No 9,-31.7175497,-51.9872598,
1181457646,Porto de Pedras,-9.1567917,-35.2980317,
1181457769,,-28.4963812,-48.7450459,
1181457896,,-23.2249812,-44.3463081,
1181458134,Curuçá,-0.5647816,-47.7660373,
1181458291,Laje da Conceicao,-24.2370189,-46.6905794,
1181458428,Pirajuba,-2.2116048,-44.4034125,
1181458550,Vitoria,-20.2527011,-40.2865765,
1181458672,No 8,-31.7163084,-51.9878767,
1181458756,Porto de Suape,-8.3925597,-34.9471171,
1181458842,Farol de Itapuã,-30.3851719,-51.0595564,
1181459158,Alcantara,-2.4099203,-44.4177527,
1181459318,Farol de Jericoacoara,-2.788047,-40.4996302,
1181459419,,-12.9286984,-38.5196123,
1181459577,,-30.3776385,-51.0616039,
1181459723,,-23.1601122,-44.6636749,
1181460229,Morro Grande,-20.3026055,-40.310072,
1181460476,Ponta de Itapage,-2.8716667,-39.9433333,
1181460667,Farolete Baleias No 7,-31.9182231,-52.1187966,
1181461453,Farol Bacopari,-6.3745133,-34.9920268,
1181461840,Rio Arrozal,-1.4591772,-48.7026441,
1181462127,Enseada dos Portugueses,-20.5080914,-29.3153576,
1181462395,Ilha de Santana,-2.2704168,-43.6240057,
1181463008,Farol de Imbituba,-28.2338309,-48.64666,
1181463417,Pontal,-4.9400339,-37.1451945,
1181463628,,-23.7579411,-45.3513089,
1181463808,Aquipelago de Alcatrazes,-24.095,-45.7033333,
1181464000,Rio Doce,-19.6511426,-39.8254993,
1181464131,Ilhota de Contas,-14.2725477,-38.9867794,
1181464287,Coroa dos Patos No 4,-31.7166399,-52.0721368,
1181464483,Camacari,-12.74213,-38.1491558,
1181464632,,-27.7688514,-48.6155813,
1181465719,Ponta Tijoca,-0.5569852,-47.8974889,
1181465944,Calheta,-20.5081766,-29.3096633,
1181466126,No 3,-31.7971558,-52.1932142,
1181466537,Ponta da Gameleira,-5.2201414,-35.4226578,
1181466745,,-23.994249,-46.3064535,
1181466871,,-0.0685157,-51.1312158,
1181467059,Morro Branco,-4.1588088,-38.1078214,
1181467165,Morro Taipus,-13.9560111,-38.9420311,
1181467373,Quilombo,-31.4426943,-51.7764556,
1181467598,Farol da Pedra da Galé,-27.1816414,-48.4078623,
1181467772,Taipu,-0.6618983,-48.0434877,
1181468211,Ponta Catoeiro,-17.8669888,-39.2696165,
1181468353,Atafona,-21.6253221,-41.0135433,
1181468466,,-32.1889801,-52.080475,
1181469213,Ponta da Sela,-23.8883333,-45.4616667,
1181469383,Bailique,0.99,-49.9483333,
1181469524,Farol de Abrolhos,-17.9648083,-38.694069,
1181469671,Ilha dos Papagaios,-22.3830271,-41.7587317,
1181470119,Ilha Caiobá,-25.8528197,-48.5355503,
1181470298,,-23.0541875,-44.2686428,
1181470666,Ilha do Pacotes,-20.3519868,-40.2504484,
1181471311,,-9.6948697,-35.7603431,
1181471557,,-22.9600833,-43.9508599,
1181471684,Boiucu,-1.8083333,-50.3066667,
1181472145,Cabeca de Negro,-12.8274762,-38.8558194,
1181472527,Ponta de Pedras,-7.63,-34.8116667,
1181472641,,-26.2255241,-48.6432465,
1181472821,Ilha Joroca,-1.6466667,-49.2283333,
1181473453,No 11,-31.7100083,-51.9685725,
1181473688,Farol de Capao da Canoa,-29.74495,-50.0047498,
1181473833,,-23.2937766,-44.5055396,
1181473984,Ponta Marapanim,-0.580193,-47.5840348,
1181474127,,-22.9288475,-43.7139433,
1181474421,,-20.3108463,-40.2817802,
1181474560,Cabo Frio,-23.0134133,-42.0007454,
1181475035,Canal da Feitoria No 5,-31.7241884,-52.0037406,
1181475420,No 97,-30.3469024,-51.0597305,
1181475598,Ponta Grossa,-23.7771478,-45.2311855,
1181475749,Farol do Sol,-5.7506329,-35.1967078,
1181475890,,-23.9254411,-46.3278429,
1181476027,Ilha do Medo,-2.5225346,-44.3654324,
1181476424,Farol do Trapiá,-2.8630705,-40.8602878,
1181476531,,-12.7892328,-38.4990858,
1181476663,Cidreira,-30.1584789,-50.1987797,
1181476943,Recife de Natal,-5.7514037,-35.1946113,
1181477518,Ponta Pecem,-3.5502809,-38.821123,
1181478107,,-22.8068759,-43.2361183,
1181478520,,-25.5728113,-48.3196444,
1181479261,Papagaio,-2.5616489,-43.9290177,
1181479453,Ponta do Forte,-12.7902468,-38.4849781,
1181479791,,-27.5726249,-48.4223168,
1181480210,,-23.9850551,-46.3279714,
1181480290,Itaguary,-1.425,-48.8166667,
1181480545,Andreza,-2.7633333,-42.2616667,
1181480623,No 50,-31.7732196,-52.1787006,
1181480771,,-27.8151883,-48.5809525,
1181480940,Ilha Rata,-3.8128136,-32.386648,
1181481296,Camaleao,-0.1516667,-48.9116667,
1181481519,Farol Ponto do Malhado,-14.7687765,-39.0260104,
1181481613,No 11,-31.7893729,-52.2158579,
1181481801,Farol Capão da Marca,-31.5008736,-51.1869151,
1181481962,Baixio do Rio do Fogo,-5.2289716,-35.3476923,
1181482033,Araquari,-26.4522793,-48.5943734,
1181482103,No 4,-23.9842613,-46.3100523,
1181482194,Ponto de Santana,-0.0576544,-51.1807552,
1181482442,Barreiras do Prado,-17.2874158,-39.2220234,
1181482549,,-12.9618356,-38.6008378,
1181483108,Ponta do Chapeu Virado,-1.1354478,-48.4693418,
1181483190,,-23.041162,-44.104249,
1181483592,Quissama,-22.1615926,-41.2972538,
1181484253,,-3.5368931,-38.7989195,
1181484397,Ponta do Boi,-23.9665541,-45.2516362,
1181484499,Amapa,2.0766667,-50.86,
1181484729,Ilha Santana,-22.4172396,-41.7044975,
1181484851,Pedras Brancas No 5,-30.0985138,-51.2712461,
1181485251,Rio de São Miguel,-9.8668126,-35.9062379,
1181485373,,-26.1678128,-48.5245495,
1181485902,Pau Cavado,0.1918697,-50.7875403,
1181486136,Belmonte,-15.8635944,-38.8768126,
1181486779,,-23.0386607,-44.2984694,
1181487108,Ponta do Ceu,0.7606961,-50.1174251,
1181487370,,-22.8997339,-43.1677034,
1181487455,Farol Capão da Marca,-31.3156752,-51.1637142,
1181487552,Farol Sul,-8.054029,-34.8538443,
1181487726,,-26.1741519,-48.5862162,
1181487844,,-23.0703988,-44.2523065,
1181487917,Ilha Jupatituba,-1.6833333,-49.235,
1181488013,,-23.1159447,-43.8357186,
1181488083,Itauna,-2.5344478,-44.5124895,
1181488196,Oureis,-12.72,-38.655,
1181488351,Desertores,-30.9638198,-51.2473169,
1181488445,Tamandare,-8.76,-35.1016667,
1181488550,Farol de Tramandaí,-30.0084196,-50.135822,
1181488639,Ilha da Vitoria,-23.7516667,-45.0116667,
1181488722,Ilha Maiau,-1.283941,-44.9034826,
1181488876,Ilha de Guarapirá,-2.5790033,-44.3733248,
1181489038,Lajinha,-22.888801,-42.0020261,
1181489163,Farol da Lua Cheia,-8.0469966,-34.8591925,
1181489288,Massaguacu,-23.6287747,-45.3697888,
1181489359,Potengi,-5.7822852,-35.2098128,
1181489461,Guarau,-24.3816667,-46.9866667,
1181489529,Pirarema,-2.3384794,-44.3620987,
1181489879,Albardao,-33.2025318,-52.7060307,
1181489936,Aratu,-12.7926188,-38.4903857,
1181490001,Berta,-30.3997553,-50.2896709,
1181490248,Baixo da Teresa Panca,-5.4015459,-35.2965385,
1181490639,Ponta Paracuru,-3.3983333,-39.0116667,
1181490735,Verga,-32.9765491,-52.5583333,
1181490846,,-12.7548872,-38.5033572,
1181490943,,-27.4935205,-48.5673351,
1181491209,Icapara,-24.6766667,-47.4533333,
1181491434,Barra do Riacho,-19.8340168,-40.063374,
1181491514,Farol de Preguiças,-2.5925938,-42.7074499,
1181491592,Canal da Setia No 4,-31.8853476,-52.1511314,
1181491688,Itamoabo,-12.7955209,-38.5338347,
1181491800,,-27.4279782,-48.5639094,
1181491969,Baia da Traicao,-6.6755861,-34.9325152,
1181492094,,-23.9736226,-46.3230016,
1181492159,Boco do Furo,-1.4640533,-48.7098457,
1181492215,Sao Mateus,-18.6159803,-39.7334221,
1181492268,Farol Arpoador,-2.7265737,-42.3736829,
1181492310,Coroa do Meio No 12,-31.7391252,-52.1549363,
1181492375,Subauma,-12.24,-37.78,
1181492437,Ilhas das Araras,-28.3216124,-48.6484808,
1181492599,Alto da Bandeira,-3.8748564,-32.461515,
1181492687,Farolete Calhau de São Pedro,-27.2512065,-48.4222412,
1181492792,,-23.8570568,-46.1254265,
1181492896,Ilha do Machadinho,-0.18,-48.765,
1181493025,Baixio de Madre de Deus,-12.7476627,-38.6264728,
1181493081,No 9,-31.8681931,-52.1586992,
1181493120,Itariri,-11.9668073,-37.6157772,
1181493270,Farol Santo Alberto,-5.0525886,-36.0379064,
1181493295,No 8,-26.9148978,-48.6334961,
1181493330,,-23.9938009,-46.2935926,
1181493432,,-20.5085406,-29.3092719,
1181493475,Ponta Cajuais,-4.71,-37.3616667,
1181493515,Alcobaca,-17.5167678,-39.192554,
1181493605,Sao Lourenço (Curva),-31.3783943,-51.9657567,
1181493801,Número 13,-26.9049142,-48.651229,
1181493989,,-3.5257602,-38.796868,
1181494060,Ilha Tatuoca,-1.1994979,-48.5056277,
1181494151,,-23.0440671,-44.112767,
1181494260,Araripe,-16.1347923,-38.963396,
1181494444,,-22.8078056,-43.1532006,
1181494599,Número 10,-26.9142986,-48.6412926,
1181494653,,-3.5312366,-38.7926018,
1181494720,Ponta Maria Teresa,-0.7757953,-48.1522974,
1181494785,,-23.8280406,-45.4129174,
1181494835,Ilha do Para,0.8804904,-49.9878739,
1181494911,Ponta da Baleia,-17.6885436,-39.1380538,
1181495199,Ponta Coruripe,-10.1583333,-36.135,
1181495249,,-26.1705185,-48.5546407,
1181495279,,-23.0150532,-44.2532202,
1181495348,,-23.8183333,-45.3766667,
1181495377,Guará,1.1880724,-49.8986801,
1181495455,Comandatuba,-15.3517438,-38.9806399,
1181495486,No 106,-30.3319396,-51.0920797,
1181495613,,-23.0507466,-44.3085895,
1181495681,Ilha Cameleao,-1.8193574,-49.9468869,
1181495748,Point Ubu,-20.7803686,-40.5780005,
1181495840,Ponta do Santarem,0.6467489,-50.094273,
1181495974,Barra de Itabapoana,-21.3137644,-40.9659527,
1181496108,,-8.0440585,-34.8605726,
1181496207,,-23.0816133,-43.5618796,
1181496279,Ilha do Capim,-1.555,-48.865,
1181496358,Farol dos Castelhanos,-23.1683333,-44.0933333,
1181496514,Salamina,-12.7989837,-38.8553848,
1181496610,,-22.917491,-43.1672132,
1181496706,Farol Cristóvão Pereira,-31.0635036,-51.1651207,
1181496779,Farol de Olinda,-8.0112416,-34.8472151,
1181496852,Farol de Torres,-29.3454477,-49.7285803,
1181497206,Pedra de Baleia,-20.3187463,-40.2722127,
1181497285,Farol de Ponta Negra,-22.9606266,-42.69273,
1181497416,Cabo de Santo Agostinho,-8.3515662,-34.9473961,
1181497480,Farol do Morro dos Conventos,-28.9346855,-49.3626442,
1181497569,,-23.7257176,-45.3641972,
1181497715,Ilha Queimada Grande,-24.4796891,-46.6760791,
1181497798,Ilha do Mangunca,-1.6157149,-44.6547619,
1181497965,Ilhas Maricas,-23.0172854,-42.9225413,
1181498224,No 99,-30.3436222,-51.0641025,
1181498357,Cabo de São Roque,-5.4892079,-35.2614381,
1181498672,Ponta das Almas,-2.8911063,-41.2712956,
1181498885,,-27.5480679,-48.5634436,
1181499041,,-6.9611586,-34.8431007,
1181499117,Farol Ilha do Arvoredo,-27.2961205,-48.3567818,
1181499224,Farol do Bom Abrigo,-25.1231605,-47.8621415,
1181499284,Ilha Jutuba,-1.25,-48.505,
1181499398,Lencois Grandes,-2.379598,-43.2700445,
1181499534,Farol da Barra,-27.5759324,-48.4166429,
1181499609,Farol da Pedra Seca,-6.9563032,-34.8227123,
1181499653,Farol da Ilha da Moela,-24.0508881,-46.2636735,
1181499746,Pedra da Manteiga,-1.4745372,-48.7089506,
1181499788,Sucuraca,-19.0969963,-39.7230106,
1181499840,Farol de Itaqui,-2.9012211,-41.5557881,
1181499916,Farol Garcia d'Avila,-12.5774542,-38.001642,
1181499952,Ilha dos Lobos,-28.446633,-48.7077029,
1181500058,,-4.9611803,-36.8766894,
1181500165,,-24.31967,-46.1814011,
1181500225,Rio Arari,-1.1916667,-48.7433333,
1181555024,Faro de Punta Gallinas,12.4577483,-71.6678035,
1182867427,Faro,12.2096907,-72.1792454,
1189762898,Farol de Sagres,36.9945757,-8.9492759,
1191073642,Double Island Point Lighthouse,-25.9319566,153.1906867,
1191074904,,-27.9352618,153.4334317,
1191076033,Sugarloaf Point Lighthouse,-32.4410098,152.5391164,
1191078061,Western Channel Pile Light,-33.8404734,151.2642708,
1191078118,Eastern Channel Pile Light,-33.8418154,151.271814,
1191080396,,-40.4368772,148.4774969,
1191080441,Tasman Island Lighthouse,-43.239498,148.0050095,
1191081514,,-41.1765995,146.3630425,
1191086333,Cape Schanck,-38.4926612,144.8864841,
1191086363,Point Lonsdale Lighthouse,-38.2920671,144.6139731,
1191089493,Cape Otway Lighthouse,-38.8565768,143.5117633,
1191173230,Althorpe Lighthouse,-35.3713408,136.8601908,
1191177652,Cape Naturalist Lighthouse,-33.5373597,115.018737,
1191181300,,-31.3389833,115.4920337,
1191182778,,-25.5163396,113.5151652,
1191187225,Archer Point Lighthouse,-15.5937002,145.328622,
1191187266,Low Isles Light,-16.3840855,145.560179,
1191464192,,47.3470053,-3.1512383,
1191938383,,17.8088518,73.0893264,
1195389121,Phare de Makemo,-16.6205914,-143.568626,
1195391757,Momi Bay,-17.914,177.2758333,
1195391929,Phare de la Bonne Anse,-22.3971715,166.883054,
1195391982,Phare de Woodin,-22.3828174,166.7980572,
1195393629,,-46.6117,169.437,
1195831918,Straumnesviti,66.4305106,-23.1345272,
1196029659,,60.6696833,28.6456557,
1196300046,,60.737868,28.6664619,
1196300051,,60.4941538,28.2637936,
1196300056,,60.4779731,28.0990883,
1196300060,маяк Поворотный,60.5743232,28.4237785,
1196973887,八戸港白銀西防波堤西灯台,40.5382641,141.5341363,
1196973907,八戸港白銀北防波堤灯台,40.5393995,141.5482447,
1196973908,八戸港中央防波堤北灯台,40.5658441,141.5349892,
1196973925,八戸港白銀西防波堤東灯台,40.537783,141.5468392,
1197003633,八戸港八太郎東防波堤灯台,40.5524208,141.5145467,
1198033501,,32.0573,34.7520335,
1199016480,Ostmole,53.3341997,7.1807746,
1199790779,,8.0176121,-82.87728,
1199791569,,-12.0465812,-77.155864,
1199791577,,-12.0718503,-77.1663729,
1199791598,Gran Almirante Grau,-12.062897,-77.2459649,
1199791672,Faro Molo de Abrigo de Arica,-18.4685366,-70.327638,
1199791853,,-31.8531259,-71.5575349,
1199791875,,-32.7714261,-71.5357286,
1199791895,Faro Punta Panul,-33.5749845,-71.6251463,
1199792169,Faro Isla Guafo,-43.5667503,-74.8277363,
1199793678,,-52.9116775,-70.7818358,
1199794169,Baliza Escarpados,-54.8182731,-68.1873506,
1199794243,Faro Punta Trucco,-54.9236928,-67.5291792,
1199794262,Faro Enfilación,-54.9247461,-67.4570305,
1199794453,Faro Cabo de Hornos,-55.9774572,-67.2630538,
1199796630,Cape Mudge Lighthouse,49.9985618,-125.195544,
1199797501,,48.4427082,-123.4386474,
1199800163,,8.3798781,-83.2935051,
1202535931,Pasig River Lighthouse,14.5964394,120.9606728,
1202917534,Aberystwyth Harbour Lighthouse,52.4071134,-4.0903976,
1203629308,Saint-Michel Range Lighthouse,46.8752898,-70.9166326,
1206517375,,47.1972086,-70.637698,
1206523880,,47.1407139,-70.6862358,
1206538071,,47.12506,-70.7019282,
1206547324,,47.0369965,-70.8676836,
1206547413,,47.0889406,-70.7120609,
1206552257,,47.0190476,-70.9261723,
1206553410,,47.0696201,-70.5160323,
1206566146,,47.0080886,-70.8056197,
1206573684,,47.1084294,-70.7170528,
1207349481,Porlier Pass Range Front,49.0128878,-123.585936,
1207400379,,41.7768227,3.0329223,
1207505201,Lower Light,54.0525234,-4.8289741,
1207505212,,54.0533327,-4.8291398,
1207505246,Upper Light,54.0539844,-4.8281053,
1207646801,,47.2169187,-70.2747805,
1207658069,Phare du Pilier-de-Pierre,47.2058329,-70.3595965,
1207670246,,47.1335135,-70.4650027,
1208586507,Вайдагубский маяк,69.9473715,31.9410522,
1208587316,Терско-Орловский Маяк,67.1997107,41.3310683,
1208587330,Никодимский,66.1066036,39.0965934,
1208588482,,64.7648956,40.4446421,
1208588488,,64.7531257,40.4699991,
1208588552,,64.7353556,40.4652831,
1208589358,,70.5132911,57.4257931,
1208590622,,69.7237202,170.4543555,
1208590623,,69.7184425,170.4553553,
1208590754,,69.8759875,176.0979881,
1208591183,Akraberg,61.3940007,-6.6791663,
1208591368,Nólsoyar Viti,61.9572351,-6.6144701,
1208591378,,61.9486667,-6.6391667,
1208591796,Mulin,62.0785439,-7.3886019,
1208592059,Krísuvíkurberg,63.8300002,-22.0692901,
1208592169,Reykjanestá,63.8005073,-22.6978718,
1208592180,Stafnes,63.9708333,-22.7523333,
1208592228,Vatnsnes,64.0020423,-22.5433869,
1208592306,,64.0709588,-21.9662974,
1208592345,Engeyjarviti,64.1749726,-21.9244928,
1208592482,Þormóðssker,64.4333416,-22.3095208,
1208592526,Kirkjuhóll,64.8054195,-23.0963333,
1208592533,Arnarstapi,64.7687067,-23.61616,
1208592555,Taska,64.919397,-23.7948011,
1208592579,Ólafsvík,64.8916667,-23.6738333,
1208592617,Grundarfjörður,64.9266279,-23.249375,
1208592620,Höskuldsey,65.0953333,-23.0135,
1208592705,Klofningsviti,65.373,-22.9501667,
1208592731,Skor,65.415,-23.9523333,
1208592738,Ólafsviti,65.6099104,-24.1616308,
1208592751,Kópanes,65.7946667,-24.11,
1208592761,Svalvogar,65.909931,-23.8459833,
1208592785,Sauðanes,66.118,-23.6568333,
1208592791,Galtarviti,66.1633174,-23.5717554,
1208592797,Óshólar,66.1521667,-23.2088333,
1208592861,Arnarnes,66.0988333,-23.0386667,
1208592915,Hornbjargsviti,66.410732,-22.3791743,https://www.fi.is/en/mountain-huts/all-mountain-huts/hornbjargsviti
1208592919,Selskersviti,66.1241667,-21.5161667,
1208592925,Gjögur,65.9961284,-21.3169609,
1208592937,Grímsey á Steingrímsfirði,65.6861515,-21.3953617,
1208592963,Hólmavík,65.7051713,-21.6746106,
1208593053,Sauðanes,66.1870526,-18.9511038,
1208593088,Hrólfssker,66.0898333,-18.4186667,
1208593249,Mánáreyjar,66.2876667,-17.109,
1208593287,,66.4494923,-15.9415947,
1208619444,Slettringen fyr,63.6660333,8.262755,
1208624679,Kaura fyr,64.2301221,10.1332716,
1208635317,Moholmen fyr,68.157646,14.4057758,
1208635331,,68.146354,14.1981553,
1208637932,Andenes fyr,69.3240033,16.1159183,
1208639577,Søre Honningsvåg,70.9770492,25.9649316,
1209314985,,47.3933784,-70.3606599,
1209333356,,47.4383477,-70.4260031,
1209335944,,47.4094406,-70.4308916,
1209565730,,47.6228802,-70.1400965,
1209595127,,47.5993025,-70.235846,
1211221438,,43.6316653,7.1382,
1211581961,Homlungen fyr,59.0160594,11.0240862,
1211582178,Svenner fyr,58.9691825,10.14788,
1211582179,Stavernsodden fyr,58.9873903,10.0522759,
1211582192,Langøytangen fyr,58.9916883,9.7570817,
1211582968,Litle Prestskjeret fyr,58.3228885,6.2574822,
1211585295,Ryvarden fyr,59.5269334,5.2251651,
1211610404,Монерон маяк,46.2459806,141.2591779,
1211610665,,45.1350738,142.3961761,
1211610669,北見神威岬灯台,45.0588646,142.5013026,
1211610673,,45.0388572,142.5153648,
1211610678,,44.9902953,142.5466693,
1211610819,,50.67751,156.1437347,
1211610822,,50.6754349,156.1429042,
1211610865,,45.4365564,147.9233677,
1211610883,,44.4511422,146.5681196,
1211610902,,43.6606659,145.5400879,
1211610928,,43.7032604,146.6443579,
1211610946,,43.7332914,146.7115334,
1211610957,,43.8763881,146.8116544,
1211610981,Полонского,43.6186402,146.3563377,
1211610988,,43.6278066,146.2703571,
1211611011,,43.5322584,146.2024908,
1211611233,Сигнальный,43.3960482,145.8583121,
1211611250,,43.4169887,145.89959,
1211611258,,43.4538101,145.9493816,
1211612045,ヨシ島灯台,41.4436033,140.0330684,
1211612109,,41.8756513,140.1217866,
1211612111,,41.8704585,140.1221902,
1211612372,منارة رأس عزاز,31.9692551,24.977615,
1211619428,,38.2964174,141.4270602,
1211620269,長崎鼻一ノ島照射灯,35.6929018,140.8652474,
1211620275,刑部岬灯台,35.6931774,140.739331,
1211620281,,35.3081715,140.4129332,
1211620322,勝浦灯台,35.1379795,140.3191076,
1211620398,,34.1128658,139.4898367,
1211620402,,34.1254662,139.5320114,
1211620408,,34.0934751,139.5656496,
1211620411,,34.0803518,139.5666934,
1211620414,,34.0561682,139.5461022,
1211620420,,34.0678504,139.4775127,
1211620422,,34.0661511,139.4794085,
1211620629,,35.1428457,139.6781667,
1211620706,,35.2561422,139.7452765,
1211620718,,35.3117143,139.7413195,
1211620954,,35.6120426,139.8281286,
1211621023,安房崎灯台,35.129126,139.6300588,
1211621029,城ヶ島灯台,35.1350791,139.6111277,
1211621032,,35.1393236,139.6072006,
1211621036,,35.1398998,139.6091898,
1211621042,,35.1345762,139.6279524,
1211621044,,35.1555995,139.6075512,
1211621146,,34.7975707,139.3723316,
1211621154,,34.6813118,139.4426985,
1211621162,竜王崎灯台,34.6857717,139.4431599,
1211621177,元町港突堤灯台,34.7518414,139.3486602,
1211621585,,34.6730777,137.5977421,
1212780766,,48.0129347,-66.1996019,
1213563422,Cape Hermes Lighthouse,-31.635013,29.5524707,
1215675595,,-34.8261691,-57.8742173,
1215995446,,46.2426022,-60.0286521,
1216228505,,48.1079209,-69.6840057,
1216463456,,48.1480662,-69.8034291,
1216465472,,48.1352741,-69.7167,
1216544765,,48.1514509,-69.8554598,
1216549404,,48.2169928,-69.8950128,
1217486251,,46.2057207,-60.2186388,
1218227248,Херсонес,44.5833225,33.3788657,
1218233391,منارة المهر الذهبي,12.764722,44.987778,
1218698894,Hangklip,-34.3866602,18.8277877,
1219246044,شامي,14.9455811,42.929857,
1219931322,Morris Island Lighthouse,32.6953636,-79.8836242,
1222957278,,36.8460258,30.7581333,
1222989715,,52.0127346,-4.9703598,
1223235782,,48.4419347,-123.4389586,
1223938561,沼島灯台,34.1682884,134.8281638,
1223938562,沼島港西防波堤灯台,34.1699331,134.8165731,
1223938563,沼島港泊防波堤灯台,34.1721986,134.8195745,
1223938564,,34.1974301,134.797373,
1223938627,大阪港大和川南防波堤南灯台,34.5956103,135.3964782,
1223938628,大阪港大和川南防波堤北灯台,34.6050954,135.388007,
1223938629,大阪港大和川北防波堤灯台,34.6108127,135.4012892,
1223938630,大阪南港沖防波堤灯台,34.6108263,135.4206257,
1223938642,今津灯台,34.7206479,135.3461108,
1223938643,オリエンタルホテル屋上灯台,34.6797482,135.1885958,
1223938658,,34.6562652,135.2042995,
1223938659,,34.6515106,135.2043789,
1223938663,,34.6527176,135.187541,
1223938752,大多府島灯台,34.6805968,134.2951267,
1223938763,男鹿島灯台,34.6578291,134.5832303,
1223938772,院下島灯台,34.6513055,134.4354723,
1223939065,,34.4567905,133.9704925,
1223939082,Ogre's Light House,34.3882363,134.0530371,
1223939083,Red Light House,34.3884336,134.0512257,
1223939084,,34.3800116,134.0380401,
1223939142,六島灯台,34.3000442,133.5337641,
1223939144,,34.1952819,133.2678097,
1223939273,,34.0585335,133.0981573,
1223939285,ナガセ鼻灯台,34.1181303,132.9960891,https://www.kaiho.mlit.go.jp/06kanku/imabari/
1223939294,,34.1182723,132.8925821,
1223939600,,33.7306597,131.7008257,
1223939632,,33.9617575,130.9538514,
1223941437,佐多岬灯台,30.9921271,130.6594857,
1223942309,,33.7863923,130.4493425,
1224124183,Faro di Punta Libeccio,37.9566789,12.0499866,
1230141018,,46.1802815,-59.7703775,
1230146065,,46.0345112,-59.676124,
1230152391,,46.0037381,-59.794778,
1230157486,,46.0042085,-59.8373168,
1230203162,Louisbourg Lighthouse,45.9066065,-59.9584602,
1232733130,,-31.3275686,29.9611149,
1233770454,,45.6217727,-60.4887362,
1234013522,Меганомський маяк,44.7938231,35.0799532,
1235093287,,45.7173739,-60.2293183,
1235095552,,45.7186122,-60.2470426,
1236203152,Seal Point Lighthouse,-34.2127044,24.8361426,
1236235487,,22.9625837,120.1475033,
1236342226,,45.8429351,-60.1316671,
1236369566,Gabarus Lighthouse,45.8432369,-60.1471484,
1236383297,,45.7663624,-60.1130903,
